"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted"
"6167","RT @ajaymaken: Thoughtful analysis on #demonetization by .@bainjal

A must read article! https://t.co/nihLSKDkBH",FALSE,0,NA,"2016-11-22 16:12:30",FALSE,NA,"801096022894247936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sujitkumar5555",142,TRUE,FALSE
"6168","RT @ShashiTharoor: Aim of #demonetization laudable, but Govt has no road map2create institutional architecture needed, says @SalmanSoz  htt…",FALSE,0,NA,"2016-11-22 16:12:22",FALSE,NA,"801095989561962497",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ramcham1",82,TRUE,FALSE
"6169","RT @rishibagree: This is exactly how some people behaving on #demonetization 

Since Modi Did it lets oppose it
If Sonia Gandhi have done i…",FALSE,0,NA,"2016-11-22 16:12:21",FALSE,NA,"801095987628490757",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","m_susmita",120,TRUE,FALSE
"6170","RT @tweepul: Even if you're 100% white money &amp; even if you're unaffected, this #demonetization move has given a lot of folks a reason to pa…",FALSE,0,NA,"2016-11-22 16:12:20",FALSE,NA,"801095983635505152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hackernewbie",48,TRUE,FALSE
"6171","RT @shilpakannan: India's Central Bank comes up with more rules on #Demonetization - Latest on how much cash you get for marriages! #NoteBa…",FALSE,0,NA,"2016-11-22 16:11:54",FALSE,NA,"801095872004001792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ghaint_Jatt88",3,TRUE,FALSE
"6172","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-22 16:11:51",FALSE,NA,"801095859551113216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Raj5576",331,TRUE,FALSE
"6173","RT @ashu3page: Man ends life over fund shortage ahead of daughter’s wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://t…",FALSE,0,NA,"2016-11-22 16:11:47",FALSE,NA,"801095843067506692",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sourabhx25",132,TRUE,FALSE
"6174","RT @UrjitPatelRBI: What do think of the #demonetisation of notes? #demonetization poll #RBI #Modi",FALSE,0,NA,"2016-11-22 16:11:29",FALSE,NA,"801095766819438592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sen_sindh",526,TRUE,FALSE
"6175","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-22 16:11:22",FALSE,NA,"801095737064861696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","emumec",331,TRUE,FALSE
"6176","From Man Ki Baat  to Jan Ki Baat on #demonetization. On #ManKiBaat PM @narendramodi  supports #JanKiBaat and asks f… https://t.co/VUQuXxHNPT",FALSE,3,NA,"2016-11-22 16:11:17",TRUE,NA,"801095716886167552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jankibaat1",0,FALSE,FALSE
"6177","RT @MinhazMerchant: Difficult to verify but if true points to orchestrated campaign to discredit #demonetization with paid fear-mongers htt…",FALSE,0,NA,"2016-11-22 16:11:10",FALSE,NA,"801095687366582272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BSN84",1057,TRUE,FALSE
"6178","RT @jairajp: So this #DeMonetization has been so Tragic in Implementation that modi govt is Flouting RBI rules for Banking License and Oper…",FALSE,0,NA,"2016-11-22 16:11:06",FALSE,NA,"801095673407893504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sophilal",25,TRUE,FALSE
"6179","RT @ashu3page: Man ends life over fund shortage ahead of daughter’s wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://t…",FALSE,0,NA,"2016-11-22 16:11:04",FALSE,NA,"801095665556357120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AAP2014kumar",132,TRUE,FALSE
"6180","RT @Mr_LoLwa: Politicians  reaction,
If modi withdraws  #demonetization scheme Today.<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/OO0MptVdQT",FALSE,0,NA,"2016-11-22 16:10:35",FALSE,NA,"801095543959277568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PandeyRajrsh",36,TRUE,FALSE
"6181","RT @barbarindian: #demonetization #bulletin 
Severe liquidity crisis continues. Dire shortage of 500. Reconfigured ATMs useless bcoz - 2000…",FALSE,0,NA,"2016-11-22 16:10:24",FALSE,NA,"801095497020633088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nilofar31",45,TRUE,FALSE
"6182","RT @ShashiTharoor: Aim of #demonetization laudable, but Govt has no road map2create institutional architecture needed, says @SalmanSoz  htt…",FALSE,0,NA,"2016-11-22 16:10:17",FALSE,NA,"801095465664028672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iiffii_irf",82,TRUE,FALSE
"6183","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-22 16:09:52",FALSE,NA,"801095362123595776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","farhat_yk",331,TRUE,FALSE
"6184","@absolutethinker @SPRE_Official even I thought that builders always dealt in black money &amp; rates will go down soon bcoz of #demonetization",FALSE,2,"absolutethinker","2016-11-22 16:09:49",FALSE,"801093465408872448","801095347695038468","56977094","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rakesh_garia",1,FALSE,FALSE
"6185","RT @ashu3page: Man ends life over fund shortage ahead of daughter’s wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://t…",FALSE,0,NA,"2016-11-22 16:09:41",FALSE,NA,"801095314396454912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manishbhardwaj1",132,TRUE,FALSE
"6186","RT @tweepul: Even if you're 100% white money &amp; even if you're unaffected, this #demonetization move has given a lot of folks a reason to pa…",FALSE,0,NA,"2016-11-22 16:09:32",FALSE,NA,"801095277063049217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BublyTheBuilder",48,TRUE,FALSE
"6187","RT @Ra_THORe: #Demonetization #IndiaFightsCorruption Immense courage needed to take such a momentous decision @arunjaitley @narendramodi @P…",FALSE,0,NA,"2016-11-22 16:08:54",FALSE,NA,"801095119025733632",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ravipatil15167",43,TRUE,FALSE
"6188","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-22 16:08:53",FALSE,NA,"801095113552236544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arunsharma1970",331,TRUE,FALSE
"6189","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-22 16:08:48",FALSE,NA,"801095092966604800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","padre9rr",331,TRUE,FALSE
"6190","RT @Mr_LoLwa: Politicians  reaction,
If modi withdraws  #demonetization scheme Today.<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/OO0MptVdQT",FALSE,0,NA,"2016-11-22 16:08:26",FALSE,NA,"801095000767377408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prabin1206",36,TRUE,FALSE
"6191","@CNNnews18 Hon'ble Minister Sir 4 Ur kind information only 39 days left of Demonetization bt aftershocks of #Demonetization Sunami may tkeYr",FALSE,0,"CNNnews18","2016-11-22 16:07:58",FALSE,"801089850656968704","801094881984659456","6509832","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","arahimkhan56_r",0,FALSE,FALSE
"6192","RT @jairajp: So this #DeMonetization has been so Tragic in Implementation that modi govt is Flouting RBI rules for Banking License and Oper…",FALSE,0,NA,"2016-11-22 16:07:46",FALSE,NA,"801094835201445888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TTeerandaz",25,TRUE,FALSE
"6193","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-22 16:07:46",FALSE,NA,"801094832894550016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MardanaMohit",331,TRUE,FALSE
"6194","RT @sumongantait: Entire Cyrus Mistry vs Ratan Tata saga is outshined by #Demonetization",FALSE,0,NA,"2016-11-22 16:07:39",FALSE,NA,"801094802007736321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","__yamaniyaa",2,TRUE,FALSE
"6195","RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,"2016-11-22 16:07:38",FALSE,NA,"801094799071780864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashishsahu84830",954,TRUE,FALSE
"6196","RT @amitgupta0310: 12/n So when the dust settles this #demonetization will become part of life just like CNG, Mobiles and deMaterialized st…",FALSE,0,NA,"2016-11-22 16:07:37",FALSE,NA,"801094797444476928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AJITPJAIN1",3,TRUE,FALSE
"6197","RT @aartic02: A World Economist is Rubbishing #Demonetization in India and mind it he doesn't have to score Brownie Points in Indian Politi…",FALSE,0,NA,"2016-11-22 16:07:09",FALSE,NA,"801094678636433408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","IRaaajAs",221,TRUE,FALSE
"6198","RT @FrustIndian: Since #Demonetization was announced, i have been living like i used to when i was doing engineering.
Haven't taken any not…",FALSE,0,NA,"2016-11-22 16:06:45",FALSE,NA,"801094577511796740",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SinghAbu",11,TRUE,FALSE
"6199","RT @tweepul: Even if you're 100% white money &amp; even if you're unaffected, this #demonetization move has given a lot of folks a reason to pa…",FALSE,0,NA,"2016-11-22 16:06:18",FALSE,NA,"801094462818521088",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Anarchified",48,TRUE,FALSE
"6200","What about 70 who died due to ur Mindless #Demonetization.Shameless Pigs concerned abt BJP@alamgirizvi… https://t.co/81ATkI8vjf",FALSE,0,NA,"2016-11-22 16:06:14",TRUE,NA,"801094446137753601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rameshraoswamy",0,FALSE,FALSE
"6201","RT @rssurjewala: ModiJi,47 dead tragically post over hyped #Demonetization drive!Do u feel the pain of these families?Then, apologize.https…",FALSE,0,NA,"2016-11-22 16:05:57",FALSE,NA,"801094374373412868",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sujitkumar5555",348,TRUE,FALSE
"6202","Share ur view on #DeMonetization https://t.co/tBR915aLmG",FALSE,0,NA,"2016-11-22 16:05:39",FALSE,NA,"801094298682830849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BaradaDs",0,FALSE,FALSE
"6203","@minimathur How dare you question PM Modi and his policies on #Demonetization? You are #AntiNational. Go to Pakistan. 
#BhaktLogic #Sarcasm",FALSE,0,"minimathur","2016-11-22 16:05:33",FALSE,"801025520070774785","801094276599910400","58761257","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","faizkarobari",0,FALSE,FALSE
"6204","RT @Dipankar_cpiml: #DeMonetization is a big time gamble which may result in a major economic slowdown apart from its immediate disruptive…",FALSE,0,NA,"2016-11-22 16:05:30",FALSE,NA,"801094263945605121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nilofar31",10,TRUE,FALSE
"6205","RT @laxman_xy: 'We don't know about rest of India but we Kashmiris are very happy with #Demonetization '
https://t.co/WDpsFankI1",FALSE,0,NA,"2016-11-22 16:04:53",FALSE,NA,"801094105853927424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","utkarshashish",15,TRUE,FALSE
"6206","RT @urbantreehomes: Ramesh Nair, COO Business &amp; International Dir, JLL India speaks on #demonetization &amp; #realestate to NDTV Profit. - http…",FALSE,0,NA,"2016-11-22 16:04:19",FALSE,NA,"801093964195512320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ctrlaltdel007",1,TRUE,FALSE
"6207","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-22 16:03:47",FALSE,NA,"801093828824305664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","i_me_my5elf",331,TRUE,FALSE
"6208","RT @jairajp: So this #DeMonetization has been so Tragic in Implementation that modi govt is Flouting RBI rules for Banking License and Oper…",FALSE,0,NA,"2016-11-22 16:03:45",FALSE,NA,"801093824323780609",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","calmgalin",25,TRUE,FALSE
"6209","RT @Mr_LoLwa: Politicians  reaction,
If modi withdraws  #demonetization scheme Today.<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/OO0MptVdQT",FALSE,0,NA,"2016-11-22 16:03:41",FALSE,NA,"801093803641749504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajay97781",36,TRUE,FALSE
"6210","Forthcoming SRK film now to be called 'Ek thha Raees'. #Demonetization",FALSE,1,NA,"2016-11-22 16:03:39",FALSE,NA,"801093797379653632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BhaskarPG",0,FALSE,FALSE
"6211","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-22 16:03:34",FALSE,NA,"801093774877212672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sujitkumar5555",331,TRUE,FALSE
"6212","Indian Opposition failed to understand @narendramodi skills before attacking him on #demonetization 
https://t.co/OzlkWM7rFd",FALSE,0,NA,"2016-11-22 16:03:33",FALSE,NA,"801093772884910085",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Devtech11",0,FALSE,FALSE
"6213","RT @FrustIndian: Since #Demonetization was announced, i have been living like i used to when i was doing engineering.
Haven't taken any not…",FALSE,0,NA,"2016-11-22 16:03:19",FALSE,NA,"801093714550493184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gujju17",11,TRUE,FALSE
"6214","RT @RevathiRajeevan: These #Kerala women are least bothered about #demonetization. Because they hardly ever see 500 and 1000 notes. (1/12)…",FALSE,0,NA,"2016-11-22 16:03:03",FALSE,NA,"801093646166564864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mknid",8,TRUE,FALSE
"6215","RT @ashu3page: Man ends life over fund shortage ahead of daughter’s wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://t…",FALSE,0,NA,"2016-11-22 16:02:55",FALSE,NA,"801093610917662720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","naam_pk",132,TRUE,FALSE
"6216","@India_Policy basically market needed Rs 100 notes
 Printing of Rs 100 notes could have been done before #Demonetization.No babu anticipated",FALSE,0,"India_Policy","2016-11-22 16:02:53",FALSE,"801092426064678912","801093603229515777","21186231","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gkundra",0,FALSE,FALSE
"6217","Even if you're 100% white money &amp; even if you're unaffected, this #demonetization move has given a lot of folks a reason to pause &amp; think LT",FALSE,9,NA,"2016-11-22 16:02:22",FALSE,NA,"801093475047391233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","giniromet",5,FALSE,FALSE
"6218","RT @Ra_THORe: #IndiaFightsCorruption The honest feel vindicated by the historic move on #Demonetization : @arunjaitley ji @ BJP Parliamenta…",FALSE,0,NA,"2016-11-22 16:02:05",FALSE,NA,"801093403358310400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vikasdi0143",40,TRUE,FALSE
"6219","RT @ashu3page: Man ends life over fund shortage ahead of daughter’s wedding in Gujarat. #Demonetization 
https://t.co/DGAI5cf05y 
https://t…",FALSE,0,NA,"2016-11-22 16:02:01",FALSE,NA,"801093385322774529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maddy_Saheb",132,TRUE,FALSE
"6220","RT @ippatel: Retaining all seats of LS and state in Byelection by BJP has proved the people's support on #DeMonetization. It should be abov…",FALSE,0,NA,"2016-11-22 16:01:39",FALSE,NA,"801093292792299521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vaibhavg10",123,TRUE,FALSE
"6221","RT @jackerhack: Indore's collector would like you to shut up about #demonetization. At @internetfreedom we think that is a problem. https:/…",FALSE,0,NA,"2016-11-22 16:01:29",FALSE,NA,"801093250958245888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gsvasan",38,TRUE,FALSE
"6222","The #biggest #question on #fb after #demonetization is where did #we first #meet
<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,"2016-11-22 16:01:25",FALSE,NA,"801093235233804288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Piyu3690",0,FALSE,FALSE
"6223","RT @kanimozhi: India will get windfall profit of whooping 4 Lakh crores in 30 days due to #demonetization Why people like AK Pappu &amp; Mamata…",FALSE,0,NA,"2016-11-22 16:01:24",FALSE,NA,"801093231517675521",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bawachi64",105,TRUE,FALSE
"6224","Entire Cyrus Mistry vs Ratan Tata saga is outshined by #Demonetization",FALSE,1,NA,"2016-11-22 16:01:22",FALSE,NA,"801093223305199616",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sumongantait",2,FALSE,FALSE
"6225","He is so cute! But it's his daddy who needs to answer why people must suffer due to his poorly planned and executed… https://t.co/CggI7QN5s9",FALSE,3,NA,"2016-11-22 16:01:00",TRUE,NA,"801093128937558016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bhuwanmpandey",2,FALSE,FALSE
"6226","RT @Mr_LoLwa: Politicians  reaction,
If modi withdraws  #demonetization scheme Today.<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/OO0MptVdQT",FALSE,0,NA,"2016-11-22 16:01:00",FALSE,NA,"801093128862060544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eccentricraj",36,TRUE,FALSE
"6227","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-22 16:00:59",FALSE,NA,"801093125670404100",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Braju33",331,TRUE,FALSE
"6228","RT @MouneshHD: Thanks To Modi <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F>
Due #Demonetization I could able to control my expenses and saved some amount of money from past 15 days!!…",FALSE,0,NA,"2016-11-22 16:00:49",FALSE,NA,"801093083014266880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MouneshHD",3,TRUE,FALSE
"6229","RT @jairajp: So this #DeMonetization has been so Tragic in Implementation that modi govt is Flouting RBI rules for Banking License and Oper…",FALSE,0,NA,"2016-11-22 16:00:35",FALSE,NA,"801093024230961152",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","SSRK15",25,TRUE,FALSE
"6230","RT @aartic02: A World Economist is Rubbishing #Demonetization in India and mind it he doesn't have to score Brownie Points in Indian Politi…",FALSE,0,NA,"2016-11-22 15:59:59",FALSE,NA,"801092876138594304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MSuthar000",221,TRUE,FALSE
"6231","RT @tweepul: Even if you're 100% white money &amp; even if you're unaffected, this #demonetization move has given a lot of folks a reason to pa…",FALSE,0,NA,"2016-11-22 15:59:51",FALSE,NA,"801092842093281281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sethrishi",48,TRUE,FALSE
"6232","RT @Mr_LoLwa: Politicians  reaction,
If modi withdraws  #demonetization scheme Today.<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/OO0MptVdQT",FALSE,0,NA,"2016-11-22 15:59:42",FALSE,NA,"801092801928773632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","veenapatel_26",36,TRUE,FALSE
"6233","RT @ippatel: Retaining all seats of LS and state in Byelection by BJP has proved the people's support on #DeMonetization. It should be abov…",FALSE,0,NA,"2016-11-22 15:59:23",FALSE,NA,"801092722417278977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sujitchandran",123,TRUE,FALSE
"6234","Tune in to Prime time on @ndtvindia  and see the beauty of planning before #demonetization 
@ArvindKejriwal @ShirishKunder",FALSE,0,NA,"2016-11-22 15:58:59",FALSE,NA,"801092622248878080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mukulmvr",0,FALSE,FALSE
"6235","RT @tweepul: Even if you're 100% white money &amp; even if you're unaffected, this #demonetization move has given a lot of folks a reason to pa…",FALSE,0,NA,"2016-11-22 15:58:50",FALSE,NA,"801092585951555585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smscool27",48,TRUE,FALSE
"6236","RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,"2016-11-22 15:58:13",FALSE,NA,"801092430703587328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SrinathNair_",954,TRUE,FALSE
"6237","RT @SwachhPolitics: #Demonetization: It's just the beginning, says PM Modi as BJP MPs endorse his crusade. Worst is yet to come
 https://t.…",FALSE,0,NA,"2016-11-22 15:57:45",FALSE,NA,"801092311463534592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BoughKisor",3,TRUE,FALSE
"6238","RT @DrShobha: #Demonetization  taught me minimalism .

Less stuff ! More happiness ! 

Thank you Prime Minister @PMOIndia 

#Insights",FALSE,0,NA,"2016-11-22 15:57:11",FALSE,NA,"801092171797434368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsmeAdii1221",44,TRUE,FALSE
"6239","RT @Mr_LoLwa: Politicians  reaction,
If modi withdraws  #demonetization scheme Today.<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> https://t.co/OO0MptVdQT",FALSE,0,NA,"2016-11-22 15:57:04",FALSE,NA,"801092141971714048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VictoryForNamo",36,TRUE,FALSE
"6240","Only selling seeds on old notes, will that help? #Farmers need fertilizers, pesticides and fodder for cattle.
#Demonetization",FALSE,0,NA,"2016-11-22 15:57:01",FALSE,NA,"801092127480430592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Neeru_Bahl",0,FALSE,FALSE
"6241",". In fact ppl want  @RailMinIndia to go cashless in a big way. He @sureshpprabhu shd support @narendramodi #Demonetization @Abhishek_Mshra",FALSE,0,"gkundra","2016-11-22 15:56:57",FALSE,"801091630354661376","801092109994336256","278148804","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gkundra",0,FALSE,FALSE
"6242","RT @rssurjewala: Critical question: Was PayTM informed about #Demonetization edict by PM? It's clearly fishy and requires full disclosure &amp;…",FALSE,0,NA,"2016-11-22 15:56:45",FALSE,NA,"801092058614235136",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","iamsmithaa",331,TRUE,FALSE
"6243","RT @laxman_xy: 'We don't know about rest of India but we Kashmiris are very happy with #Demonetization '
https://t.co/WDpsFankI1",FALSE,0,NA,"2016-11-22 15:56:37",FALSE,NA,"801092028079583232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chetankul",15,TRUE,FALSE
"6244","Aim of #demonetization laudable, but Govt has no road map2create institutional... https://t.co/iJq8AHCJHE by #ShashiTharoor via @c0nvey",FALSE,0,NA,"2016-11-22 15:56:36",FALSE,NA,"801092022333411328",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","colpcchauhan",0,FALSE,FALSE
"6245","RT @DrKumarVishwas: And the Oscar goes to ""Mr.<U+092D><U+093E><U+0935><U+0941><U+0915>"" <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00A5><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>#demonetization https://t.co/ObQrhlNSL6",FALSE,0,NA,"2016-11-22 15:56:36",FALSE,NA,"801092021691686916",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","indigokores",954,TRUE,FALSE
